species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Trachydora squamella,Sindicola squamella,0.6962,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora tephronota,Syntomactis tephronota,0.789,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.7021,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.9288,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Nanodacna logistica,Colonophora logistica,0.4073,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Nanodacna vinacea,Homaledra vinacea,0.7885,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Microcolona durata,Aganoptila durata,0.6478,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.5218,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Microcolona toropis,Elachista toropis,0.4127,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ischnopsis enopias,Amblyxena enopias,0.6679,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.706,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.6381,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Agonoxena miniana,Haemolytis miniana,0.6457,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.1992,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia abbreviatella,Stephensia maxima,0.6585,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.525,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia brunnichella,Microsetia stephensella,0.2559,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9075,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia brunnichella,Tinea brunnichella,0.4779,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia calpella,Perittia bullatella,0.1946,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia cedronellae,Perittia bystropogonis,0.3681,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia cedronellae,Perittia cedronella,0.5924,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia cedronellae,Perittia lavandulae,0.365,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia cedronellae,Stephensia cedronella,0.9814,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia cunilae,Stephensia cunilea,0.9083,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia integra,Kumia integra,0.2647,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia major,Antispila major,0.2486,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Stephensia unipunctella,Holstia unipunctella,0.7828,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.703,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.7017,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.8916,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.4215,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.3852,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.3502,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.4985,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.1864,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.1864,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.6631,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.4113,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.6773,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.6902,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.6862,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.6105,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.6045,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.5834,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.3555,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina autumnalis,0.6617,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina banghaasi,0.5709,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina deundulata,0.6886,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina humilis,0.712,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina littoralis,0.7408,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina schindlerae,0.6446,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina syriaca,0.6921,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina syrticola,0.6916,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Albarracina warionis,Albarracina thoracica,0.7247,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.4244,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hypertrocta posticalis,Hypertrocta marmorata,0.3878,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hypertrocta posticalis,Moscha posticalis,0.4374,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.6202,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme adonis,Macrocneme chiriquicola,0.6629,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme chrysitis,Macrocneme affinis,0.6621,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.5814,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme chrysitis,Macrocneme iole,0.589,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme lades,Macrocneme chionopus,0.5039,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme lades,Macrocneme chionopus,0.5039,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme lades,Macrocneme ferrea,0.7052,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme lades,Macrocneme naja,0.673,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.7379,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Calonotos dorata,Calonotos chryseis,0.691,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Calonotos helymus,Calonotos aterrima,0.6445,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Calonotos helymus,Glaucopis aterrima,0.2922,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Calonotos tiburtus,Calonotos trinitatis,0.8175,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Calonotos triplaga,Calonotos tripunctatus,0.7478,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma amblyops,Cyligramma rhodesiana,0.4905,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma disturbens,Cyligramma concors,0.6722,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma disturbens,Cyligramma consiliatrix,0.6975,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma disturbens,Cyligramma conturbans,0.8133,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma disturbens,Cyligramma raboudou,0.5485,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma fluctuosa,Cyligramma obscurior,0.618,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma fluctuosa,Cyligramma rudilinea,0.7207,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma joa,Cyligramma postreducta,0.3788,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma latona,Cyligramma troglodyta,0.5937,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma acutior,0.7566,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma argillosa,0.7482,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma bisignata,0.659,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma importuna,0.618,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma intellecta,0.6222,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma limacina,Cyligramma limacinodes,0.8605,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma magus,Cyligramma buchholzi,0.6834,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyligramma magus,Cyligramma goudotii,0.6856,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa arcuata,Oglasa lunifera,0.51,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa auximena,Oglasa afflicta,0.6479,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa hypenoides,Oglasa cosmiodes,0.5946,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa hypenoides,Oglasa sambawana,0.426,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa lagusalis,Dorsippa notabilis,0.2526,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa plagiata,Oglasa plagiata,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa separata,Oglasa maculata,0.4854,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa separata,Oglasa ozela,0.6066,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Oglasa sordidula,Chodda sordidula,0.7489,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Adiopa disgrega,Adiopa marama,0.4747,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Antapistis holophaea,Antapistis anyx,0.5913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Antapistis leucospila,Antapistis digestalis,0.5452,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Antapistis leucospila,Capnodes leucospila,0.5394,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera frustulum,Celiptera discissa,0.7123,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera frustulum,Celiptera elongatus,0.6678,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera levina,Celiptera alvina,0.8943,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera levina,Celiptera aurinia,0.6303,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera levina,Celiptera pallidior,0.6386,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera levina,Celiptera pertusa,0.5594,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera levina,Celiptera variolosa,0.7485,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Celiptera remigioides,Celiptera magnifica,0.709,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema eurocilia,Dysschema melaina,0.418,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema eurocilia,Dysschema zerbina,0.4803,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema mosera,Dysschema sylvia,0.7168,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema tricolor,Dysschema albisarta,0.5982,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema tricolor,Dysschema guaranitica,0.4913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema tricolor,Dysschema turbida,0.6907,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema leucophaea,Dysschema flora,0.5743,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema leucophaea,Dysschema rubrimargo,0.5235,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema leucophaea,Dysschema salvatoris,0.4947,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema rosina,Dysschema nigriventralis,0.6627,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema hilarina,Dysschema biformis,0.5916,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema hilarina,Dysschema fulva,0.6053,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema hilarina,Dysschema mutata,0.5354,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema trapeziata,Dysschema regalis,0.5549,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema trapeziata,Dysschema rubripicta,0.6134,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema trapeziata,Dysschema woodii,0.3543,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema dissimulata,Dysschema madana,0.7148,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema dissimulata,Dysschema nigerrima,0.6037,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema dissimulata,Dysschema nigrodiscalis,0.6871,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema picta,Dysschema capella,0.6165,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema marginalis,Dysschema crassifascia,0.6083,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema marginalis,Dysschema dissimulans,0.5942,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema palmeri,Dysschema practidoides,0.7174,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema magdala,Dysschema fortis,0.4564,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema magdala,Dysschema lygdamis,0.559,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema magdala,Dysschema panamensis,0.4461,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema bivittata,Dysschema disjuncta,0.6275,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema irene,Dysschema splendidissima,0.5885,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema subapicalis,Dysschema inclusa,0.6718,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema subapicalis,Dysschema noctuites,0.5663,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema subapicalis,Dysschema parnassiodes,0.627,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema subapicalis,Dysschema parnassioides,0.6629,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema subapicalis,Dysschema tristis,0.6032,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema neda,Dysschema nubila,0.863,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema neda,Dysschema submarginata,0.7243,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema mariamne,Dysschema mariane,0.7824,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema mariamne,Dysschema thetis,0.7515,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema terminata,Dysschema holofernes,0.6455,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema centenaria,Dysschema obscura,0.6894,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema sacrifica,Dysschema crucifera,0.6442,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema lycaste,Dysschema cydon,0.8166,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema lycaste,Dysschema iscariotes,0.708,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema lycaste,Dysschema praetides,0.7475,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema lycaste,Dysschema tibesis,0.7395,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema hypoxantha,Dysschema sibylla,0.708,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema viuda,Dysschema vidua,0.863,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dysschema boisduvalii,Dysschema funeralis,0.474,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysograpta igneola,Egnasia igneola,0.7041,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa calisalis,0.688,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa comptalis,0.6958,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa disparatalis,0.772,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa gracilis,0.6222,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa judicatalis,0.5976,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa maceria,0.6621,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa marica,0.6003,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa sotiusalis,0.7123,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mursa phtisialis,Mursa subrufa,0.5612,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Lophotavia incivilis,Lophotavia merulina,0.5495,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Lophotavia incivilis,Lophotavia nigrocyanea,0.5809,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Lophotavia pulcherrima,Lophotavia prunicolora,0.7308,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenosia psectriphora,Pusiola psectriphora,0.7675,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos dulla,Creatonotos aurantiaca,0.1908,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos dulla,Creatonotos borealis,0.2706,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos continuatus,0.5591,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos flavoabdominalis,0.3764,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos francisca,0.4249,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos interrupta,0.5547,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos nigrescens,0.4925,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Creatonotos pallida,0.5378,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos gangis,Phalaena gangis,0.5436,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos leucanioides,Creatonotos brunnipennis,0.6028,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos punctivitta,Spilosoma punctivitta,0.6062,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos transiens,Aloa isabellina,0.0733,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos transiens,Amphissa vacillans,0.165,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Creatonotos transiens,Creatonotos vacillans,0.498,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites limbata,Aemene formosibia,0.3128,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites limbata,Aemene shirakii,0.1479,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites limbata,Miltochrista limbata,0.6172,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites maculata,Adites maculata,0.7137,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites maculata,Aemene maculata,0.7173,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites maculata,Nudaria maculata,0.6679,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites pica,Aemene fuscipennis,0.2662,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites pica,Miltochrista pica,0.6432,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cabardites pica,Parasiccia fuscipennis,0.3571,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Arctia mendica,0.5917,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Bombyx mendica,0.2708,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Chelonia mendica,0.6648,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Cycnia mendica,0.6789,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Diacrisia mendica,0.7209,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma albinotata,0.205,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma binaghii,0.1844,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma circumpunctata,0.3068,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma depuncta,0.3574,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma inversa,0.2465,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma mendica,0.6435,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma mendicana,0.5647,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma murina,0.1916,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma nigrociliata,0.2044,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma sabulosa,0.2347,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma standfussi,0.1683,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma substriata,0.2022,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora mendica,Spilosoma syra,0.1372,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora sordida,Chelonia sordida,0.7122,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Diaphora sordida,Cycnia sordida,0.7274,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Arctia imbuta,0.6103,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Estigmene femina,0.441,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Estigmene imbuta,0.5271,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Estigmene khasiana,0.3261,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Estigmene normalis,0.1903,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Estigmene sikkimensis,0.2286,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea imbuta,Nayaca imbuta,0.513,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea impleta,Hypercompa impleta,0.4492,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea impleta,Spilosoma impleta,0.5022,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Alphaea impleta,Spilosoma simplicicilia,0.2013,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula sphaerula,Asthala sphaerula,0.4432,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula pulla,Bleptina pulla,0.7008,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula momusalis,Bocana momusalis,0.5338,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula momusalis,Hydrillodes momusalis,0.4722,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula micealis,Bleptina micealis,0.7295,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Bertula insignifica,Adrapsa murina,0.0595,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
