species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Diaphora mendica,Spilosoma nigrociliata,0.8654,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma sabulosa,0.8668,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma standfussi,0.8068,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma substriata,0.8703,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma syra,0.8154,synonym,malteos/scincl,0.7
Diaphora sordida,Chelonia sordida,0.8416,synonym,malteos/scincl,0.7
Diaphora sordida,Cycnia sordida,0.8968,synonym,malteos/scincl,0.7
Alphaea imbuta,Arctia imbuta,0.8519,synonym,malteos/scincl,0.7
Alphaea imbuta,Estigmene femina,0.8157,synonym,malteos/scincl,0.7
Alphaea imbuta,Estigmene imbuta,0.8425,synonym,malteos/scincl,0.7
Alphaea imbuta,Estigmene khasiana,0.8099,synonym,malteos/scincl,0.7
Alphaea imbuta,Estigmene normalis,0.7968,synonym,malteos/scincl,0.7
Alphaea imbuta,Estigmene sikkimensis,0.7726,synonym,malteos/scincl,0.7
Alphaea imbuta,Nayaca imbuta,0.8934,synonym,malteos/scincl,0.7
Alphaea impleta,Hypercompa impleta,0.905,synonym,malteos/scincl,0.7
Alphaea impleta,Spilosoma impleta,0.9031,synonym,malteos/scincl,0.7
Alphaea impleta,Spilosoma simplicicilia,0.6987,not synonym,malteos/scincl,0.7
Bertula sphaerula,Asthala sphaerula,0.9392,synonym,malteos/scincl,0.7
Bertula pulla,Bleptina pulla,0.8849,synonym,malteos/scincl,0.7
Bertula momusalis,Bocana momusalis,0.9195,synonym,malteos/scincl,0.7
Bertula momusalis,Hydrillodes momusalis,0.8378,synonym,malteos/scincl,0.7
Bertula micealis,Bleptina micealis,0.8929,synonym,malteos/scincl,0.7
Bertula insignifica,Adrapsa murina,0.809,synonym,malteos/scincl,0.7
Bertula incongruens,Bertula amurensis,0.7909,synonym,malteos/scincl,0.7
Bertula centralis,Bleptina grimsgaardi,0.8203,synonym,malteos/scincl,0.7
Bertula depressalis,Bertula similalis,0.8959,synonym,malteos/scincl,0.7
Bertula depressalis,Sitophora depressalis,0.9238,synonym,malteos/scincl,0.7
Bertula inconspicua,Bleptina inconspicua,0.9101,synonym,malteos/scincl,0.7
Bertula hadenalis,Bertula alikangialis,0.9548,synonym,malteos/scincl,0.7
Bertula hadenalis,Bertula ruptistigma,0.8999,synonym,malteos/scincl,0.7
Bertula abjudicalis,Bertula tumidalis,0.7068,synonym,malteos/scincl,0.7
Bertula abjudicalis,Bocana tumidalis,0.7065,synonym,malteos/scincl,0.7
Bertula rufosa,Badiza rufosa,0.952,synonym,malteos/scincl,0.7
Bertula delosticha,Bleptina delosticha,0.895,synonym,malteos/scincl,0.7
Bertula tespilalis,Neviasca tespilalis,0.9047,synonym,malteos/scincl,0.7
Bertula tespilalis,Plusia albosignata,0.8417,synonym,malteos/scincl,0.7
Bertula carta,Bleptina carta,0.8737,synonym,malteos/scincl,0.7
Bertula picta,Bleptina picta,0.9206,synonym,malteos/scincl,0.7
Bertula partita,Bertula leucopis,0.8471,synonym,malteos/scincl,0.7
Miniodes phaeosoma,Miniodes phaeosomella,0.939,synonym,malteos/scincl,0.7
Miniodes phaeosoma,Miniodes phaeosomoides,0.9308,synonym,malteos/scincl,0.7
Gorgonidia garleppi,Gorgonidia mirabilior,0.9503,synonym,malteos/scincl,0.7
Heliohemonia monosticta,Heliosia monosticta,0.9037,synonym,malteos/scincl,0.7
Disca arborita,Disca arbovia,0.9258,synonym,malteos/scincl,0.7
Africalpe intrusa,Oraesia anubis,0.8065,synonym,malteos/scincl,0.7
Arugisa latiorella,Arugisa watsoni,0.8855,synonym,malteos/scincl,0.7
Euagra coelestina,Euagra interclusa,0.8651,synonym,malteos/scincl,0.7
Euagra intercisa,Euagra auxo,0.953,synonym,malteos/scincl,0.7
Metaphoenia plagifera,Thermesia plagifera,0.7766,synonym,malteos/scincl,0.7
Metaphoenia rhodias,Metaphoenia metarhoda,0.9023,synonym,malteos/scincl,0.7
Barsaurea diehli,Lyclene diehli,0.8819,synonym,malteos/scincl,0.7
Barsaurea phaeoxanthia,Barsine phaeoxanthia,0.9617,synonym,malteos/scincl,0.7
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.9318,synonym,malteos/scincl,0.7
Barsaurea phaeoxanthia,Miltochrista phaeoxanthia,0.9415,synonym,malteos/scincl,0.7
Lepidolutzia baucis,Lepidolutzia bombycina,0.945,synonym,malteos/scincl,0.7
Lepidolutzia baucis,Lepidolutzia costistrigata,0.9779,synonym,malteos/scincl,0.7
Lepidolutzia baucis,Lepidolutzia dukinfieldia,0.9732,synonym,malteos/scincl,0.7
Donuca castalia,Calliodes saturatior,0.7284,synonym,malteos/scincl,0.7
Donuca spectabilis,Donuca memorabilis,0.891,synonym,malteos/scincl,0.7
Donuca spectabilis,Donuca queenslandica,0.9,synonym,malteos/scincl,0.7
Donuca spectabilis,Donuca spectabilica,0.9567,synonym,malteos/scincl,0.7
Donuca spectabilis,Donuca yorkensis,0.8539,synonym,malteos/scincl,0.7
Donuca spectabilis,Donuca yorkensis,0.8539,synonym,malteos/scincl,0.7
Donuca spectabilis,Serrodes xanthorrhoea,0.7787,synonym,malteos/scincl,0.7
Icteritilema nyassana,Phryganopsis nyassana,0.8567,synonym,malteos/scincl,0.7
Icteritilema nyassana,Pusiola nyassana,0.9061,synonym,malteos/scincl,0.7
Diomea absorbens,Corsa absorbens,0.9505,synonym,malteos/scincl,0.7
Diomea dialitha,Pangrapta dialitha,0.9471,synonym,malteos/scincl,0.7
Diomea diffusifascia,Corsa molybdopasta,0.8323,synonym,malteos/scincl,0.7
Diomea insulana,Diomea jankowskii,0.7826,synonym,malteos/scincl,0.7
Diomea lignicolora,Zigera suvarnadivipae,0.7412,synonym,malteos/scincl,0.7
Diomea lignicolora,Zigera suvarnadivpae,0.7257,synonym,malteos/scincl,0.7
Diomea orbifera,Zigera lichenosa,0.8722,synonym,malteos/scincl,0.7
Diomea orbifera,Zigera orbifera,0.939,synonym,malteos/scincl,0.7
Diomea tricuspida,Zigera tricuspida,0.952,synonym,malteos/scincl,0.7
Elysius castanea,Elysius suffusa,0.8885,synonym,malteos/scincl,0.7
Elysius cingulata,Elysius deleta,0.8893,synonym,malteos/scincl,0.7
Elysius cingulata,Elysius demaculata,0.8954,synonym,malteos/scincl,0.7
Elysius cingulata,Elysius pauper,0.8741,synonym,malteos/scincl,0.7
Elysius disciplaga,Elysius aperta,0.8998,synonym,malteos/scincl,0.7
Elysius disciplaga,Elysius breviuscula,0.8324,synonym,malteos/scincl,0.7
Elysius lavinia,Elysius lavinea,0.9509,synonym,malteos/scincl,0.7
Choerotricha atrosquama,Choerotricha enunciativa,0.9392,synonym,malteos/scincl,0.7
Choerotricha atrosquama,Choerotricha enunciativoides,0.9461,synonym,malteos/scincl,0.7
Choerotricha atrosquama,Choerotricha glandulosa,0.8521,synonym,malteos/scincl,0.7
Choerotricha biflava,Euproctis biflava,0.8883,synonym,malteos/scincl,0.7
Choerotricha indistincta,Euproctis indistincta,0.8963,synonym,malteos/scincl,0.7
Euippodes euprepes,Euippodes subnigra,0.8959,synonym,malteos/scincl,0.7
Callindra arginalis,Callindra gigantea,0.8346,synonym,malteos/scincl,0.7
Callindra equitalis,Callimorpha equitalis,0.9366,synonym,malteos/scincl,0.7
Callindra equitalis,Euprepia equitalis,0.8517,synonym,malteos/scincl,0.7
Callindra lenzeni,Callimorpha lenzeni,0.9307,synonym,malteos/scincl,0.7
Callindra nepos,Callimorpha eques,0.8211,synonym,malteos/scincl,0.7
Callindra nepos,Callimorpha nepos,0.9018,synonym,malteos/scincl,0.7
Callindra nyctemerata,Callimorpha nyctemerata,0.9399,synonym,malteos/scincl,0.7
Callindra nyctemerata,Hypercompa nyctemerata,0.8953,synonym,malteos/scincl,0.7
Callindra principalis,Callimorpha principalis,0.8746,synonym,malteos/scincl,0.7
Callindra principalis,Euprepia principalis,0.7207,synonym,malteos/scincl,0.7
Callindra similis,Callimorpha similis,0.8617,synonym,malteos/scincl,0.7
Callindra similis,Hypercompa similis,0.8543,synonym,malteos/scincl,0.7
Neidalia bifasciata,Eupsodosoma bifasciata,0.9021,synonym,malteos/scincl,0.7
Neidalia bifasciata,Phalaena bifasciata,0.9377,synonym,malteos/scincl,0.7
Margana tenuilinea,Rhesala tenuilinea,0.9109,synonym,malteos/scincl,0.7
Leucanopsis nebulosa,Leucanopsis epinephete,0.9662,synonym,malteos/scincl,0.7
Leucanopsis polyodonta,Leucanopsis polydonta,0.9514,synonym,malteos/scincl,0.7
Leucanopsis pulverea,Leucanopsis pulveria,0.991,synonym,malteos/scincl,0.7
Leucanopsis dogniniana,Leucanopsis fassli,0.9612,synonym,malteos/scincl,0.7
Leucanopsis racema,Halisidota racema,0.8377,synonym,malteos/scincl,0.7
Leucanopsis lurida,Leucanopsis otho,0.9665,synonym,malteos/scincl,0.7
Leucanopsis coniota,Leucanopsis coniata,0.9949,synonym,malteos/scincl,0.7
Leucanopsis leucanina,Leucanopsis infucata,0.976,synonym,malteos/scincl,0.7
Leucanopsis leucanina,Leucanopsis phellia,0.9831,synonym,malteos/scincl,0.7
Litocala sexsignata,Litocala deserta,0.7845,synonym,malteos/scincl,0.7
Garudinodes trizona,Garudinodes affinis,0.8942,synonym,malteos/scincl,0.7
Dyops chromatophila,Dyops ocellata,0.8356,synonym,malteos/scincl,0.7
Cyme anaemica,Asura anaemica,0.8889,synonym,malteos/scincl,0.7
Cyme analogus,Asura analogus,0.8965,synonym,malteos/scincl,0.7
Cyme aroa,Asura aroa,0.9163,synonym,malteos/scincl,0.7
Cyme aroa,Asura fasciolata,0.788,synonym,malteos/scincl,0.7
Cyme asuroides,Asura asuroides,0.902,synonym,malteos/scincl,0.7
Cyme asuroides,Melanaema asuroides,0.904,synonym,malteos/scincl,0.7
Cyme avernalis,Asura avernalis,0.9105,synonym,malteos/scincl,0.7
Cyme avernalis,Asura bougainvillei,0.8104,synonym,malteos/scincl,0.7
Cyme avernalis,Asura floridensis,0.7923,synonym,malteos/scincl,0.7
Cyme avernalis,Asura isabellina,0.8258,synonym,malteos/scincl,0.7
Cyme avernalis,Miltochrista avernalis,0.8923,synonym,malteos/scincl,0.7
Cyme basitesselata,Asura basitesselata,0.9021,synonym,malteos/scincl,0.7
Cyme basitesselata,Lyclene basitesselata,0.9296,synonym,malteos/scincl,0.7
Cyme basitesselata,Miltochrista basitessellata,0.8953,synonym,malteos/scincl,0.7
Cyme biagi,Asura biagi,0.8982,synonym,malteos/scincl,0.7
Cyme biagi,Asura coccineoflammeus,0.7704,synonym,malteos/scincl,0.7
Cyme biagi,Miltochrista biagi,0.9135,synonym,malteos/scincl,0.7
Cyme celebensis,Miltasura celebensis,0.9535,synonym,malteos/scincl,0.7
Cyme coccineotermen,Miltochrista coccineotermen,0.9156,synonym,malteos/scincl,0.7
Cyme crocota,Asura crocota,0.8622,synonym,malteos/scincl,0.7
Cyme effasciata,Lithosia cinnabarina,0.8086,synonym,malteos/scincl,0.7
Cyme effasciata,Miltochrista cinnabarina,0.8503,synonym,malteos/scincl,0.7
Cyme effasciata,Miltochrista effasciata,0.9134,synonym,malteos/scincl,0.7
Cyme euprepioides,Asura samboanganus,0.7836,synonym,malteos/scincl,0.7
Cyme euprepioides,Barsine euprepioides,0.9735,synonym,malteos/scincl,0.7
Cyme euprepioides,Hypocrita inclusa,0.7845,synonym,malteos/scincl,0.7
Cyme euprepioides,Hypoprepia euprepioides,0.9481,synonym,malteos/scincl,0.7
Cyme feminina,Asura feminina,0.9289,synonym,malteos/scincl,0.7
Cyme haemachroa,Asura haemachroa,0.8932,synonym,malteos/scincl,0.7
Cyme insularis,Asura insularis,0.9317,synonym,malteos/scincl,0.7
Cyme metascota,Asura metascota,0.9268,synonym,malteos/scincl,0.7
Cyme metascota,Asura suffusa,0.8373,synonym,malteos/scincl,0.7
Cyme miltochristaemorpha,Asura aureorosea,0.7818,synonym,malteos/scincl,0.7
Cyme miltochristaemorpha,Asura miltochristaemorpha,0.9606,synonym,malteos/scincl,0.7
Cyme miltochristaemorpha,Miltochrista aureorosea,0.8211,synonym,malteos/scincl,0.7
Cyme miltochristina,Asura miltochristina,0.8944,synonym,malteos/scincl,0.7
Cyme multidentata,Miltochrista multidentata,0.8836,synonym,malteos/scincl,0.7
Cyme phryctopa,Asura phryctopa,0.9376,synonym,malteos/scincl,0.7
Cyme phryctopa,Calligenia phryctopa,0.8885,synonym,malteos/scincl,0.7
Cyme pyraula,Calligenia pyraula,0.9507,synonym,malteos/scincl,0.7
Cyme pyraula,Lyclene pyraula,0.9502,synonym,malteos/scincl,0.7
Cyme pyrostrota,Asura pyrostrota,0.9082,synonym,malteos/scincl,0.7
Cyme pyrrhauloides,Asura pyrrhauloides,0.9389,synonym,malteos/scincl,0.7
Cyme quadrifasciata,Asura quadrifasciata,0.9314,synonym,malteos/scincl,0.7
Cyme quadrilineata,Calligenia melitaula,0.9156,synonym,malteos/scincl,0.7
Cyme quadrilineata,Calligenia quadrilineata,0.9581,synonym,malteos/scincl,0.7
Cyme quadrilineata,Lyclene melitaula,0.8809,synonym,malteos/scincl,0.7
Cyme quadrilineata,Lyclene quadrilineata,0.9433,synonym,malteos/scincl,0.7
Cyme quadrilineata,Lyclene simulans,0.8415,synonym,malteos/scincl,0.7
Cyme quadrilineata,Miltochrista simulans,0.8371,synonym,malteos/scincl,0.7
Cyme reticulata,Barsine intrita,0.7886,synonym,malteos/scincl,0.7
Cyme reticulata,Barsine placens,0.753,synonym,malteos/scincl,0.7
Cyme reticulata,Calligenia cyclota,0.8896,synonym,malteos/scincl,0.7
Cyme reticulata,Lyclene cyclota,0.829,synonym,malteos/scincl,0.7
Cyme reticulata,Lyclene intrita,0.8255,synonym,malteos/scincl,0.7
Cyme reticulata,Lyclene placens,0.7735,synonym,malteos/scincl,0.7
Cyme reticulata,Lyclene reticulata,0.9506,synonym,malteos/scincl,0.7
Cyme septemmaculata,Asura septemmaculata,0.897,synonym,malteos/scincl,0.7
Cyme septemmaculata,Hypocrita septemmaculata,0.9188,synonym,malteos/scincl,0.7
Cyme serratilinea,Lyclene serratilinea,0.9565,synonym,malteos/scincl,0.7
Cyme serratilinea,Pallene serratilinea,0.8874,synonym,malteos/scincl,0.7
Cyme sexualis,Asura cancellata,0.7933,synonym,malteos/scincl,0.7
Cyme sexualis,Asura effulgens,0.7824,synonym,malteos/scincl,0.7
Cyme sexualis,Asura mylea,0.7574,synonym,malteos/scincl,0.7
Cyme sexualis,Asura sexualis,0.93,synonym,malteos/scincl,0.7
Cyme sexualis,Miltochrista cancellata,0.8284,synonym,malteos/scincl,0.7
Cyme sexualis,Miltochrista quadrifasciata,0.7713,synonym,malteos/scincl,0.7
Cyme structa,Lyclene pyrrhopsamma,0.772,synonym,malteos/scincl,0.7
Cyme structa,Lyclene structa,0.8579,synonym,malteos/scincl,0.7
Cyme structa,Pallene structa,0.8155,synonym,malteos/scincl,0.7
Cyme structa,Prinasura pyrrhopsamma,0.7485,synonym,malteos/scincl,0.7
Cyme suavis,Asura suavis,0.8949,synonym,malteos/scincl,0.7
Cyme suavis,Calligenia suavis,0.9064,synonym,malteos/scincl,0.7
Cyme triangularis,Asura triangularis,0.9234,synonym,malteos/scincl,0.7
Cyme vepallida,Miltochrista vepallida,0.8845,synonym,malteos/scincl,0.7
Cyme vivida,Asura vivida,0.9067,synonym,malteos/scincl,0.7
Cyme vivida,Barsine vivida,0.9443,synonym,malteos/scincl,0.7
Cyme wandammenseae,Asura wandammenseae,0.9345,synonym,malteos/scincl,0.7
Cyme xantherythra,Asura xantherythra,0.932,synonym,malteos/scincl,0.7
Nyridela chalciope,Isanthrene chalciope,0.875,synonym,malteos/scincl,0.7
Nyridela chalciope,Nyridela acroxantha,0.8966,synonym,malteos/scincl,0.7
Acantharctia latifusca,Acantharctia aurantiaca,0.9371,synonym,malteos/scincl,0.7
Acantharctia latifusca,Acantharctia flavimarginata,0.9117,synonym,malteos/scincl,0.7
Acantharctia latifusca,Acantharctia suffusa,0.9489,synonym,malteos/scincl,0.7
Acantharctia latifusca,Acantharctia tenebrosa,0.9358,synonym,malteos/scincl,0.7
Acantharctia mundata,Acantharctia atridorsia,0.9428,synonym,malteos/scincl,0.7
Euclystis angularis,Euclystis inconstans,0.8595,synonym,malteos/scincl,0.7
Euclystis centurialis,Euclystis invidiosa,0.9404,synonym,malteos/scincl,0.7
Euclystis insana,Amphigonia insana,0.8525,synonym,malteos/scincl,0.7
Euclystis insana,Euclystis bendina,0.946,synonym,malteos/scincl,0.7
Euclystis insana,Euclystis facunda,0.9254,synonym,malteos/scincl,0.7
Euclystis insana,Euclystis vulgaris,0.8749,synonym,malteos/scincl,0.7
Euclystis insana,Focilla facunda,0.766,synonym,malteos/scincl,0.7
Euclystis isoa,Amphigonia isoa,0.8719,synonym,malteos/scincl,0.7
Euclystis isoa,Euclystis epulea,0.9582,synonym,malteos/scincl,0.7
Euclystis isoa,Euclystis turbulenta,0.9108,synonym,malteos/scincl,0.7
Euclystis manto,Euclystis homopteroides,0.7544,synonym,malteos/scincl,0.7
Euclystis manto,Euclystis postponens,0.82,synonym,malteos/scincl,0.7
Euclystis metagona,Euclystis agava,0.9501,synonym,malteos/scincl,0.7
Euclystis metagona,Euclystis sublineata,0.8985,synonym,malteos/scincl,0.7
Euclystis plusioides,Euclystis laceroides,0.9526,synonym,malteos/scincl,0.7
Euclystis polyoperas,Euclystis polioperas,0.9399,synonym,malteos/scincl,0.7
Euclystis recurva,Euclystis consurgens,0.932,synonym,malteos/scincl,0.7
Euclystis sytis,Euclystis lacaena,0.8984,synonym,malteos/scincl,0.7
Andrenimorpha sephela,Erruca sephela,0.8396,synonym,malteos/scincl,0.7
Andrenimorpha sephela,Gymnelia sephela,0.7326,synonym,malteos/scincl,0.7
Gymnelia beatrix,Gymnelia scintillans,0.8353,synonym,malteos/scincl,0.7
Gymnelia ethodaea,Gymnelia patagiata,0.8881,synonym,malteos/scincl,0.7
Gymnelia flavitarsis,Gymnelia scitillans,0.9143,synonym,malteos/scincl,0.7
Gymnelia jordani,Gymnelia ottonis,0.9287,synonym,malteos/scincl,0.7
Gymnelia nigricornis,Gymnelia stretchi,0.8225,synonym,malteos/scincl,0.7
Gymnelia scita,Gymnelia hilaris,0.9449,synonym,malteos/scincl,0.7
Gymnelia taos,Gymnelia jujuyensis,0.8758,synonym,malteos/scincl,0.7
Gymnelia vesparia,Gymnelia odyneroides,0.957,synonym,malteos/scincl,0.7
Adites bakeri,Asura bakeri,0.9285,synonym,malteos/scincl,0.7
Adites bizonoides,Adites tabida,0.8641,synonym,malteos/scincl,0.7
Adites bizonoides,Adites tibada,0.8981,synonym,malteos/scincl,0.7
Adites bizonoides,Lyclene bizonoides,0.9333,synonym,malteos/scincl,0.7
Adites hilaris,Asura hilaris,0.9227,synonym,malteos/scincl,0.7
Adites hilaris,Doliche hilaris,0.9058,synonym,malteos/scincl,0.7
Adites mindanensis,Asura mindanensis,0.9364,synonym,malteos/scincl,0.7
Adites ocellata,Asura ocellata,0.9419,synonym,malteos/scincl,0.7
Adites unilinea,Asura unilinea,0.9566,synonym,malteos/scincl,0.7
Adites unilinea,Miltochrista unilinea,0.9176,synonym,malteos/scincl,0.7
Adites vagilinea,Lyclene vagilinea,0.9312,synonym,malteos/scincl,0.7
Kintana ocellatula,Kintana ocellata,0.9535,synonym,malteos/scincl,0.7
Ochrotilema curta,Onychipodia curta,0.883,synonym,malteos/scincl,0.7
Ochrotilema curta,Pusiola curta,0.9074,synonym,malteos/scincl,0.7
Ochrotilema flavicosta,Phryganopsis flavicosta,0.9238,synonym,malteos/scincl,0.7
Ochrotilema hampsoni,Pseudlepista flavicosta,0.8709,synonym,malteos/scincl,0.7
Stenoglene cinerea,Stenoglene maculifera,0.7459,synonym,malteos/scincl,0.7
Stenoglene hilaris,Stenoglene bithynia,0.8279,synonym,malteos/scincl,0.7
Stenoglene obtusus,Stenoglene aequidistans,0.8899,synonym,malteos/scincl,0.7
Stenoglene obtusus,Stenoglene evanescens,0.8645,synonym,malteos/scincl,0.7
Stenoglene obtusus,Stenoglene labda,0.8581,synonym,malteos/scincl,0.7
Stenoglene obtusus,Stenoglene subcrocea,0.9005,synonym,malteos/scincl,0.7
Stenoglene obtusus,Stenoglene tristis,0.8836,synonym,malteos/scincl,0.7
Stenoglene opalina,Stenoglene peropalinus,0.8186,synonym,malteos/scincl,0.7
Stenoglene pellucida,Stenoglene novempunctatus,0.7691,synonym,malteos/scincl,0.7
Stenoglene plagiatus,Stenoglene grandiplaga,0.8566,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene elgonae,0.8981,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene flavidior,0.9021,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene gregorii,0.8657,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene monteironis,0.839,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene pulverulentus,0.9098,synonym,malteos/scincl,0.7
Stenoglene roseus,Stenoglene similis,0.899,synonym,malteos/scincl,0.7
Sangatissa subcurvifera,Sangatissa albipars,0.8704,synonym,malteos/scincl,0.7
Sangatissa subcurvifera,Sangatissa citrinula,0.889,synonym,malteos/scincl,0.7
Sangatissa subcurvifera,Sangatissa teta,0.8959,synonym,malteos/scincl,0.7
Sangatissa subcurvifera,Sangatissa triseriata,0.9398,synonym,malteos/scincl,0.7
Poloma angulata,Poloma angulifera,0.9752,synonym,malteos/scincl,0.7
Poloma angulata,Poloma incompta,0.8829,synonym,malteos/scincl,0.7
Poloma angulata,Poloma janula,0.933,synonym,malteos/scincl,0.7
Poloma nigromaculata,Poloma nahor,0.8706,synonym,malteos/scincl,0.7
Phyllalia alboradiata,Phyllalia acuta,0.9633,synonym,malteos/scincl,0.7
Phyllalia patens,Phyllalia concolor,0.9282,synonym,malteos/scincl,0.7
Phyllalia patens,Phyllalia ochrina,0.9555,synonym,malteos/scincl,0.7
Phyllalia thunbergii,Phyllalia incerta,0.9544,synonym,malteos/scincl,0.7
Phiala alba,Phiala pagagna,0.9014,synonym,malteos/scincl,0.7
Phiala alba,Phiala strigifera,0.8979,synonym,malteos/scincl,0.7
Phiala albida,Euchera abluta,0.7799,synonym,malteos/scincl,0.7
Phiala albida,Phiala abluta,0.8515,synonym,malteos/scincl,0.7
Phiala bistrigata,Phiala curvistriga,0.8585,synonym,malteos/scincl,0.7
Phiala bistrigata,Phiala curvistrigata,0.8865,synonym,malteos/scincl,0.7
Phiala costipuncta,Phiala angola,0.7972,synonym,malteos/scincl,0.7
Phiala costipuncta,Phiala inferiora,0.8472,synonym,malteos/scincl,0.7
Phiala costipuncta,Phiala ochritincta,0.8816,synonym,malteos/scincl,0.7
Phiala costipuncta,Phiala punctilinea,0.8608,synonym,malteos/scincl,0.7
Phiala costipuncta,Phiala xanthosoma,0.7973,synonym,malteos/scincl,0.7
Phiala crassistriga,Phiala incurva,0.8793,synonym,malteos/scincl,0.7
Phiala cunina,Euchera cunicaria,0.8954,synonym,malteos/scincl,0.7
Phiala cunina,Euchera fervidaria,0.8449,synonym,malteos/scincl,0.7
Phiala cunina,Euchera nivea,0.7944,synonym,malteos/scincl,0.7
Phiala cunina,Euchera ochriventris,0.8229,synonym,malteos/scincl,0.7
Phiala cunina,Phiala fervidaria,0.897,synonym,malteos/scincl,0.7
Phiala cunina,Phiala nivea,0.8377,synonym,malteos/scincl,0.7
Phiala incana,Phiala arrecta,0.9054,synonym,malteos/scincl,0.7
Phiala marshalli,Phiala reussi,0.8442,synonym,malteos/scincl,0.7
Phiala nigrolineata,Phiala chrysargyra,0.9502,synonym,malteos/scincl,0.7
Phiala nigrolineata,Phiala nigrovenata,0.9744,synonym,malteos/scincl,0.7
Phiala nigrolineata,Phiala ochrescens,0.9225,synonym,malteos/scincl,0.7
Phiala nigrolineata,Phiala rubrivena,0.8449,synonym,malteos/scincl,0.7
Phiala pseudatomaria,Phiala sigyna,0.7956,synonym,malteos/scincl,0.7
Phiala pseudatomaria,Phiala sublimbalis,0.8362,synonym,malteos/scincl,0.7
Phiala pseudatomaria,Stenoglene sigyna,0.7373,synonym,malteos/scincl,0.7
Phiala punctulata,Phiala nyassana,0.7953,synonym,malteos/scincl,0.7
Phiala venusta,Phiala angulata,0.8975,synonym,malteos/scincl,0.7
Parajana gabunica,Parajana lamani,0.9392,synonym,malteos/scincl,0.7
Parajana gabunica,Parajana marmorata,0.9007,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela hirta,0.9335,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela pilosa,0.9177,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela pristina,0.8355,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela rufescens,0.9222,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela simplex,0.8587,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela sobria,0.8111,synonym,malteos/scincl,0.7
Panacela lewinae,Panacela transiens,0.8327,synonym,malteos/scincl,0.7
Panacela signicosta,Panacela fuscocervina,0.8575,synonym,malteos/scincl,0.7
Palirisa cervina,Palirisa burmanica,0.8502,synonym,malteos/scincl,0.7
Palirisa mosoensis,Palirisa angustifasciata,0.8824,synonym,malteos/scincl,0.7
Palirisa mosoensis,Palirisa chocolatina,0.8348,synonym,malteos/scincl,0.7
Palirisa mosoensis,Palirisa curvilineata,0.8614,synonym,malteos/scincl,0.7
Palirisa mosoensis,Palirisa roseitincta,0.8489,synonym,malteos/scincl,0.7
Palirisa mosoensis,Palirisa significata,0.8427,synonym,malteos/scincl,0.7
Nisaga simplex,Nisaga modesta,0.8499,synonym,malteos/scincl,0.7
Melanergon vidua,Melanergon fergussonis,0.9067,synonym,malteos/scincl,0.7
Melanergon vidua,Melanergon louisiadensis,0.9105,synonym,malteos/scincl,0.7
Melanergon vidua,Melanergon proserpina,0.9001,synonym,malteos/scincl,0.7
Marmaroplegma paragarda,Marmaroplegma clio,0.9791,synonym,malteos/scincl,0.7
Marmaroplegma paragarda,Marmaroplegma lineosa,0.9525,synonym,malteos/scincl,0.7
Janomima dannfelti,Janomima claria,0.9439,synonym,malteos/scincl,0.7
Janomima dannfelti,Janomima deduplicata,0.875,synonym,malteos/scincl,0.7
Janomima dannfelti,Janomima mesundulata,0.8868,synonym,malteos/scincl,0.7
Janomima dannfelti,Janomima ochrea,0.9279,synonym,malteos/scincl,0.7
Janomima mariana,Janomima mariana,1.0,synonym,malteos/scincl,0.7
Janomima mariana,Janomima nigricans,0.8245,synonym,malteos/scincl,0.7
Janomima mariana,Janomima westwoodi,0.8595,synonym,malteos/scincl,0.7
Jana eurymas,Jana caesarea,0.8934,synonym,malteos/scincl,0.7
Jana eurymas,Jana transvaalica,0.9168,synonym,malteos/scincl,0.7
Jana gracilis,Gracilanja polymorpha,0.9087,synonym,malteos/scincl,0.7
Jana gracilis,Jana grisea,0.9487,synonym,malteos/scincl,0.7
Jana gracilis,Jana polymorpha,0.8994,synonym,malteos/scincl,0.7
Jana gracilis,Jana rosea,0.9522,synonym,malteos/scincl,0.7
Jana strigina,Jana agrippa,0.9411,synonym,malteos/scincl,0.7
Jana strigina,Jana camerunica,0.9199,synonym,malteos/scincl,0.7
Jana strigina,Jana nobilis,0.9152,synonym,malteos/scincl,0.7
Jana strigina,Striginiana agrippa,0.8662,synonym,malteos/scincl,0.7
Jana strigina,Striginiana camerunica,0.8682,synonym,malteos/scincl,0.7
Jana strigina,Striginiana nobilis,0.8375,synonym,malteos/scincl,0.7
Jana tantalus,Jana crepax,0.9251,synonym,malteos/scincl,0.7
