species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Eupterote undata,Oreta thaumalea,0.25,not synonym,not synonym,Levenshtein,0.7
Narosa nigrisigna,Stenoglene maculifera,0.1905,not synonym,not synonym,Levenshtein,0.7
Trachydora juengeri,Parasiccia fuscipennis,0.2727,not synonym,not synonym,Levenshtein,0.7
Oreta insignis,Hypsomadius formosana,0.1905,not synonym,synonym,Levenshtein,0.7
Gogana semibrevis,Pseudovipsania melanois,0.2609,not synonym,not synonym,Levenshtein,0.7
Euclea determinata,Thosea conicosma,0.2222,not synonym,not synonym,Levenshtein,0.7
Comana corones,Polyploca anglica,0.1765,not synonym,not synonym,Levenshtein,0.7
Ditrigona lineata,Psiloreta obsoleta,0.2222,not synonym,not synonym,Levenshtein,0.7
Ditrigona idaeoides,Leucodrepana idaeoides,0.5909,not synonym,synonym,Levenshtein,0.7
Eloasa bombycoides,Parajana marmorata,0.2222,not synonym,not synonym,Levenshtein,0.7
Trachydora heliotricha,Pogonias heliotricha,0.5455,not synonym,synonym,Levenshtein,0.7
Stenoglene obtusus,Stenoglene evanescens,0.619,not synonym,synonym,Levenshtein,0.7
Tridrepana obliquitaenia,Iridrepana obliquitaenia,0.9583,synonym,synonym,Levenshtein,0.7
Epipsestis albidisca,Palimpsestis albidisca,0.8182,synonym,synonym,Levenshtein,0.7
Callindra similis,Narosa pseudochracea,0.05,not synonym,not synonym,Levenshtein,0.7
Xylodryadella cryeranthes,Xylodryas cryeranthes,0.8,synonym,synonym,Levenshtein,0.7
Panacela lewinae,Panacela sobria,0.625,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Phalaena bipuncta,0.1176,not synonym,not synonym,Levenshtein,0.7
Nisaga simplex,Nisaga modesta,0.5,not synonym,synonym,Levenshtein,0.7
Oreta rosea,Narosoideus formosanus,0.2727,not synonym,not synonym,Levenshtein,0.7
Heterochyta aprepta,Thosea separata,0.3158,not synonym,not synonym,Levenshtein,0.7
Agnoea colurnella,Phiala strigifera,0.1765,not synonym,not synonym,Levenshtein,0.7
Neospastis ichnaea,Stenoma ichnaea,0.5,not synonym,synonym,Levenshtein,0.7
Bertula insignifica,Metraga perplexa,0.2105,not synonym,not synonym,Levenshtein,0.7
Agnoea subgilvida,Tubuliferola subgilvida,0.5652,not synonym,synonym,Levenshtein,0.7
Ditrigona virgo,Corycia virgo,0.5333,not synonym,synonym,Levenshtein,0.7
Diomea orbifera,Zigera lichenosa,0.25,not synonym,synonym,Levenshtein,0.7
Narosa corusca,Telecrates heliomacula,0.1818,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Cyclura excisa,0.1875,not synonym,not synonym,Levenshtein,0.7
Astatochroa fuscimargo,Parasa solovyevi,0.1364,not synonym,not synonym,Levenshtein,0.7
Creatonotos gangis,Creatonotos francisca,0.7619,synonym,synonym,Levenshtein,0.7
Gogana conwayi,Bombyx binotata,0.2667,not synonym,not synonym,Levenshtein,0.7
Trachydora fumea,Doratiophora amphibrota,0.3043,not synonym,not synonym,Levenshtein,0.7
Astatochroa fuscimargo,Artaxa usta,0.3636,not synonym,synonym,Levenshtein,0.7
Falcaria lacertinaria,Platypteryx lacertula,0.3333,not synonym,synonym,Levenshtein,0.7
Dysschema hilarina,Dysschema biformis,0.6667,not synonym,synonym,Levenshtein,0.7
Aergina laeta,Aergina retracta,0.6875,not synonym,synonym,Levenshtein,0.7
Scieropepla serina,Jana rosea,0.2222,not synonym,not synonym,Levenshtein,0.7
Gymnelia taos,Gymnelia jujuyensis,0.5263,not synonym,synonym,Levenshtein,0.7
Elysius castanea,Limacodes albiguttatus,0.1818,not synonym,not synonym,Levenshtein,0.7
Cyme anaemica,Asura anaemica,0.6429,not synonym,synonym,Levenshtein,0.7
Agnoea latipennella,Pseudatemelia latipennella,0.6154,not synonym,synonym,Levenshtein,0.7
Trachydora macrostola,Cryptolechia cognatella,0.2174,not synonym,not synonym,Levenshtein,0.7
Eupterote flavicollis,Nemacerota decorata,0.3333,not synonym,not synonym,Levenshtein,0.7
Ctenolita auribasalis,Parapsestis pseudomaculata,0.1923,not synonym,not synonym,Levenshtein,0.7
Catoryctis subparallela,Oecophora subparallela,0.6087,not synonym,synonym,Levenshtein,0.7
Cyme structa,Pallene structa,0.6,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Plusinia aurea,0.125,not synonym,not synonym,Levenshtein,0.7
Andrenimorpha sephela,Bombyx lacertula,0.1905,not synonym,not synonym,Levenshtein,0.7
Eupterote flavida,Eupterote acinea,0.7059,synonym,synonym,Levenshtein,0.7
Lichenaula maculosa,Panacela sobria,0.2632,not synonym,not synonym,Levenshtein,0.7
Narosa nigrisigna,Thosea cana,0.2941,not synonym,not synonym,Levenshtein,0.7
Euclea diversa,Comanula bipunctata,0.2105,not synonym,not synonym,Levenshtein,0.7
Eupterote patula,Eupterote undulosa,0.7222,synonym,synonym,Levenshtein,0.7
Heterochyta aprepta,Heterochyta abrepta,0.9474,synonym,synonym,Levenshtein,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.619,not synonym,synonym,Levenshtein,0.7
Albarracina warionis,Albarracina autumnalis,0.6818,not synonym,synonym,Levenshtein,0.7
Euippodes euprepes,Euippodes subnigra,0.6111,not synonym,synonym,Levenshtein,0.7
Ditrigona obliquilinea,Thosea callidesma,0.2727,not synonym,not synonym,Levenshtein,0.7
Cophomantella eremota,Haemolytis miniana,0.1905,not synonym,not synonym,Levenshtein,0.7
Cotana rosselliana,Drepana curvula,0.2778,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Polyploca unimaculata,0.1905,not synonym,synonym,Levenshtein,0.7
Palirisa mosoensis,Drepana vira,0.1111,not synonym,not synonym,Levenshtein,0.7
Spidia fenestrata,Callimorpha equitalis,0.1905,not synonym,not synonym,Levenshtein,0.7
Tetheella fluctuosa,Palimpsestis fluctuosa,0.5,not synonym,synonym,Levenshtein,0.7
Gonoreta contracta,Oreta contracta,0.8333,synonym,synonym,Levenshtein,0.7
Creatonotos transiens,Phiala angola,0.1905,not synonym,not synonym,Levenshtein,0.7
Argyresthia pruniella,Eupterote auriflua,0.2857,not synonym,not synonym,Levenshtein,0.7
Leucanopsis dogniniana,Leucanopsis fassli,0.5909,not synonym,synonym,Levenshtein,0.7
Calonotos tiburtus,Polyploca acutangula,0.15,not synonym,not synonym,Levenshtein,0.7
Paralecta tinctoria,Sangatissa citrinula,0.3,not synonym,not synonym,Levenshtein,0.7
Cyme pyrostrota,Oreta irrorata,0.3333,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Eupterote persimilis,0.5,not synonym,synonym,Levenshtein,0.7
Panacela lewinae,Pseudatemelia pallidella,0.2917,not synonym,not synonym,Levenshtein,0.7
Nordstromia problematica,Albara problematica,0.625,not synonym,synonym,Levenshtein,0.7
Mimopsestis pseudomaculata,Parapsestis pseudomaculata,0.8462,synonym,synonym,Levenshtein,0.7
Cyligramma magus,Dysschema mariane,0.2941,not synonym,not synonym,Levenshtein,0.7
Jana gracilis,Jana agrippa,0.5385,not synonym,not synonym,Levenshtein,0.7
Microthyatira decorata,Onebala homogramma,0.2727,not synonym,not synonym,Levenshtein,0.7
Euclystis plusioides,Susica resplendens,0.25,not synonym,not synonym,Levenshtein,0.7
Xylorycta stereodesma,Tinea fagella,0.1905,not synonym,not synonym,Levenshtein,0.7
Eupterote diffusa,Estigmene imbuta,0.3529,not synonym,not synonym,Levenshtein,0.7
Melinaria repanda,Polyploca obsoleta,0.2222,not synonym,not synonym,Levenshtein,0.7
Oreta rosea,Platypteryx formula,0.2105,not synonym,synonym,Levenshtein,0.7
Phiala pseudatomaria,Phiala sublimbalis,0.55,not synonym,synonym,Levenshtein,0.7
Liocrops carnosa,Drepana tacoraria,0.1765,not synonym,not synonym,Levenshtein,0.7
Aergina solovyevi,Xylorycta cirrhodes,0.1579,not synonym,not synonym,Levenshtein,0.7
Thronia xizangensis,Parasa xizangensis,0.7368,synonym,synonym,Levenshtein,0.7
Dysschema trapeziata,Dysschema woodii,0.55,not synonym,synonym,Levenshtein,0.7
Phiala costipuncta,Phiala xanthosoma,0.5,not synonym,synonym,Levenshtein,0.7
Bertula partita,Bertula leucopis,0.5,not synonym,synonym,Levenshtein,0.7
Argyresthia curvella,Argyresthia nitidella,0.7619,synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.2083,not synonym,synonym,Levenshtein,0.7
Agnoea detrimentella,Pseudatemelia detrimentella,0.6296,not synonym,synonym,Levenshtein,0.7
Barsaurea phaeoxanthia,Chrysoclista schaefferella,0.3077,not synonym,not synonym,Levenshtein,0.7
Agnoea colurnella,Dysschema lygdamis,0.1111,not synonym,not synonym,Levenshtein,0.7
Oreta sanguinea,Psiloreta sanguinea,0.7895,synonym,synonym,Levenshtein,0.7
Nordstromia aqua,Drepana aqua,0.4375,not synonym,synonym,Levenshtein,0.7
Xylorycta luteotactella,Cryptolechia luteotactella,0.6923,not synonym,synonym,Levenshtein,0.7
Dysschema leucophaea,Dysschema rubrimargo,0.55,not synonym,synonym,Levenshtein,0.7
Phiala albida,Asura anaemica,0.3571,not synonym,not synonym,Levenshtein,0.7
Scopelodes unicolor,Scopelodes palpalis,0.6316,not synonym,synonym,Levenshtein,0.7
Dysschema mosera,Drepana brykaria,0.1875,not synonym,not synonym,Levenshtein,0.7
Parapluda monogramma,Albara humerata,0.3,not synonym,not synonym,Levenshtein,0.7
Stenoglene roseus,Stenoglene similis,0.6667,not synonym,synonym,Levenshtein,0.7
Narosa corusca,Narosa ishidae,0.5,not synonym,synonym,Levenshtein,0.7
Aphendala recta,Thosea recta,0.5333,not synonym,synonym,Levenshtein,0.7
Celiptera levina,Parasa vadimi,0.1875,not synonym,not synonym,Levenshtein,0.7
Nordstromia recava,Nordstroemia recava,0.9474,synonym,synonym,Levenshtein,0.7
Sansarea alenae,Euphlyctina alenae,0.4444,not synonym,synonym,Levenshtein,0.7
Bertula abjudicalis,Bertula tumidalis,0.7368,synonym,synonym,Levenshtein,0.7
Chalcocelis castanica,Polyploca pseudoalbingensis,0.1852,not synonym,not synonym,Levenshtein,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.64,not synonym,synonym,Levenshtein,0.7
Euclea cippus,Sugiploca sugitanii,0.2632,not synonym,not synonym,Levenshtein,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9583,synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Borkhausenia pulverosella,0.28,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Mimozethes lycoraearia,0.1818,not synonym,not synonym,Levenshtein,0.7
Hindothosea cervina,Doratifera nephrochrysa,0.2174,not synonym,not synonym,Levenshtein,0.7
Albarracina warionis,Oedebasis malagasy,0.2,not synonym,not synonym,Levenshtein,0.7
Creatonotos transiens,Epicampoptera vulvornata,0.125,not synonym,not synonym,Levenshtein,0.7
Cyme pyrrhauloides,Achlya simplex,0.1111,not synonym,not synonym,Levenshtein,0.7
Oreta jaspidea,Susica mjobergi,0.1333,not synonym,not synonym,Levenshtein,0.7
Chalcocelis castanica,Tantaliana crepax,0.1905,not synonym,not synonym,Levenshtein,0.7
Cyclopterana reducta,Cycloptera reducta,0.9,synonym,synonym,Levenshtein,0.7
Eloasa infrequens,Parasa entima,0.2941,not synonym,synonym,Levenshtein,0.7
Cyligramma limacina,Cyligramma limacinodes,0.8182,synonym,synonym,Levenshtein,0.7
Tridrepana fulva,Drepana fulva,0.8125,synonym,synonym,Levenshtein,0.7
Diomea orbifera,Zigera orbifera,0.7333,synonym,synonym,Levenshtein,0.7
Circeida eupuncta,Latoia eupuncta,0.6471,not synonym,synonym,Levenshtein,0.7
Zusidava tortricaria,Cheimophila kurentzovi,0.1818,not synonym,not synonym,Levenshtein,0.7
Gymnelia vesparia,Gymnelia odyneroides,0.55,not synonym,synonym,Levenshtein,0.7
Oreta fulgens,Cobanilla fulgens,0.5882,not synonym,synonym,Levenshtein,0.7
Achlya kuramana,Sugitaniella kuramana,0.5714,not synonym,synonym,Levenshtein,0.7
Liocrops carnosa,Peridrepana verticata,0.2381,not synonym,not synonym,Levenshtein,0.7
Xylorycta strigata,Cryptophasa strigata,0.6,not synonym,synonym,Levenshtein,0.7
Elysius cingulata,Thosea tripartita,0.2353,not synonym,not synonym,Levenshtein,0.7
Lepidolutzia baucis,Lepidolutzia costistrigata,0.5769,not synonym,synonym,Levenshtein,0.7
Toxoides undulata,Osica undulata,0.6471,not synonym,synonym,Levenshtein,0.7
Janomima mariana,Cotana oetakwensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Palirisa mosoensis,Palirisa roseitincta,0.6,not synonym,synonym,Levenshtein,0.7
Narosa nigrisigna,Latoia liangdiana,0.4706,not synonym,not synonym,Levenshtein,0.7
Acantharctia latifusca,Jana crepax,0.2273,not synonym,not synonym,Levenshtein,0.7
Celiptera levina,Asura ocellata,0.1875,not synonym,not synonym,Levenshtein,0.7
Comana testacea,Mecytha testacea,0.625,not synonym,synonym,Levenshtein,0.7
Cyme effasciata,Zelleria notoleuca,0.1111,not synonym,not synonym,Levenshtein,0.7
Lithacodes fasciola,Lithacodes laticlavia,0.6667,not synonym,synonym,Levenshtein,0.7
Melanergon vidua,Melanergon louisiadensis,0.5417,not synonym,synonym,Levenshtein,0.7
Aphendala ferreogrisea,Susica formosana,0.2727,not synonym,not synonym,Levenshtein,0.7
Tridrepana fulvata,Drepana fulvata,0.8333,synonym,synonym,Levenshtein,0.7
Callindra principalis,Panacela hirta,0.2381,not synonym,not synonym,Levenshtein,0.7
Cyme vivida,Chimabacche fagella,0.2632,not synonym,not synonym,Levenshtein,0.7
Oreta carnea,Cobanilla cardinalis,0.35,not synonym,synonym,Levenshtein,0.7
Parapluda invitabilis,Apluda similis,0.5714,not synonym,synonym,Levenshtein,0.7
Mursa phtisialis,Mursa disparatalis,0.5556,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Oecophora laetiorella,0.2381,not synonym,not synonym,Levenshtein,0.7
Amphitorna excisa,Cyclura excisa,0.5294,not synonym,synonym,Levenshtein,0.7
Celiptera levina,Cymatophora pulverosa,0.381,not synonym,not synonym,Levenshtein,0.7
Tridrepana albonotata,Spilosoma impleta,0.2381,not synonym,not synonym,Levenshtein,0.7
Dysschema viuda,Dysschema vidua,0.8667,synonym,synonym,Levenshtein,0.7
Phiala costipuncta,Stenoma ichnaea,0.2222,not synonym,not synonym,Levenshtein,0.7
Nordstromia sumatrana,Albara sumatrana,0.5714,not synonym,synonym,Levenshtein,0.7
Eloasa acrata,Parasa acrata,0.7692,synonym,synonym,Levenshtein,0.7
Janomima mariana,Janomima nigricans,0.7222,synonym,synonym,Levenshtein,0.7
Phyllalia alboradiata,Phyllalia acuta,0.619,not synonym,synonym,Levenshtein,0.7
Aphendala cana,Thosea cana,0.5,not synonym,synonym,Levenshtein,0.7
Euphalacra semisecta,Comana mjoebergi,0.2,not synonym,not synonym,Levenshtein,0.7
Phiala cunina,Nudaria maculata,0.375,not synonym,not synonym,Levenshtein,0.7
Dysschema magdala,Dysschema lygdamis,0.7222,synonym,synonym,Levenshtein,0.7
Eupterote mollifera,Phiala sublimbalis,0.1053,not synonym,not synonym,Levenshtein,0.7
Donuca spectabilis,Donuca spectabilica,0.8947,synonym,synonym,Levenshtein,0.7
Cyme quadrilineata,Lyclene melitaula,0.2222,not synonym,synonym,Levenshtein,0.7
Mimopsestis curvata,Phalacropsis carnosa,0.3,not synonym,not synonym,Levenshtein,0.7
Bertula micealis,Bleptina micealis,0.7647,synonym,synonym,Levenshtein,0.7
Cotana dubia,Bertula tumidalis,0.3529,not synonym,not synonym,Levenshtein,0.7
Dasystoma kurentzovi,Cheimophila kurentzovi,0.5455,not synonym,synonym,Levenshtein,0.7
Olisbus gainsfordi,Sangatissa triseriata,0.1429,not synonym,not synonym,Levenshtein,0.7
Lophotavia pulcherrima,Lophotavia prunicolora,0.6364,not synonym,synonym,Levenshtein,0.7
Aergina solovyevi,Parasa solovyevi,0.7059,synonym,synonym,Levenshtein,0.7
Diomea tricuspida,Creatonotos brunnipennis,0.1667,not synonym,not synonym,Levenshtein,0.7
Quasinarosa fulgens,Asura isabellina,0.3684,not synonym,not synonym,Levenshtein,0.7
Cotana rubrescens,Cotana kapaura,0.4118,not synonym,synonym,Levenshtein,0.7
Dysschema lycaste,Tortricidia fiskeana,0.15,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Cyclura confusata,0.2353,not synonym,not synonym,Levenshtein,0.7
Africalpe intrusa,Oraesia anubis,0.2353,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Eupterote permutata,0.5789,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Aphendala pseudocana,0.2,not synonym,not synonym,Levenshtein,0.7
Oreta singapura,Miresa fumifera,0.3333,not synonym,not synonym,Levenshtein,0.7
Hypertrocta posticalis,Eupterote ornata,0.3182,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Cophomantis aphanozona,0.2273,not synonym,not synonym,Levenshtein,0.7
Lepidolutzia baucis,Cymatophora bipuncta,0.25,not synonym,not synonym,Levenshtein,0.7
Euclea diversa,Gracilanja polymorpha,0.2857,not synonym,not synonym,Levenshtein,0.7
Cotana serranotata,Darala consuta,0.3333,not synonym,synonym,Levenshtein,0.7
Microcolona durata,Aganoptila durata,0.5,not synonym,synonym,Levenshtein,0.7
Bertula depressalis,Zaphanaula xenophila,0.2,not synonym,not synonym,Levenshtein,0.7
Gogana specularis,Goagna specularis,0.8824,synonym,synonym,Levenshtein,0.7
Oreta cervina,Thosea duplexa,0.2857,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Polyploca covergens,0.1053,not synonym,not synonym,Levenshtein,0.7
Zaphanaula hemileuca,Lyclene simulans,0.2,not synonym,not synonym,Levenshtein,0.7
Sangatissa subcurvifera,Xylorycta rhizophaga,0.1304,not synonym,not synonym,Levenshtein,0.7
Cotana lunulata,Cotana albaserrati,0.5556,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Drepana berenica,0.2632,not synonym,not synonym,Levenshtein,0.7
Scopelodes unicolor,Scopelodes lutea,0.5789,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Eupterote vinosa,0.1875,not synonym,not synonym,Levenshtein,0.7
Xylorycta haplochroa,Phryganopsis flavicosta,0.1739,not synonym,not synonym,Levenshtein,0.7
Diaphora mendica,Janomima ochrea,0.1875,not synonym,not synonym,Levenshtein,0.7
Celiptera levina,Polyploca dubia,0.375,not synonym,not synonym,Levenshtein,0.7
Poloma nigromaculata,Corycia sacra,0.25,not synonym,not synonym,Levenshtein,0.7
Cophomantella cubiculata,Spilosoma albinotata,0.3333,not synonym,not synonym,Levenshtein,0.7
Janomima dannfelti,Jana polymorpha,0.2222,not synonym,not synonym,Levenshtein,0.7
Cyme multidentata,Miltochrista multidentata,0.56,not synonym,synonym,Levenshtein,0.7
Eupterote patula,Eupterote abnorminervis,0.4348,not synonym,synonym,Levenshtein,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9259,synonym,synonym,Levenshtein,0.7
Diomea orbifera,Drepana sadana,0.2,not synonym,not synonym,Levenshtein,0.7
Acantharctia mundata,Acantharctia atridorsia,0.6522,not synonym,synonym,Levenshtein,0.7
Cophomantella osphrantica,Cophomantis osphrantica,0.84,synonym,synonym,Levenshtein,0.7
Phiala nigrolineata,Ptochoryctis parabola,0.1429,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Creatonotos flavoabdominalis,0.1786,not synonym,not synonym,Levenshtein,0.7
Agnoea subochreella,Pseudatemelia panzerella,0.2917,not synonym,synonym,Levenshtein,0.7
Eupetochira xystopala,Nephantis xystopala,0.5714,not synonym,synonym,Levenshtein,0.7
Aphendala cana,Parasa shaanxiensis,0.1579,not synonym,not synonym,Levenshtein,0.7
Mimopsestis honei,Lichenaula sternoides,0.1905,not synonym,not synonym,Levenshtein,0.7
Euthyatira lorata,Albara aestivalis,0.0588,not synonym,not synonym,Levenshtein,0.7
Agnoea flavifrontella,Egnasia igneola,0.4286,not synonym,not synonym,Levenshtein,0.7
Epipsestis dubia,Pogonias heliodora,0.1667,not synonym,not synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Amphigonia insana,0.1667,not synonym,not synonym,Levenshtein,0.7
Pilostibes basivitta,Creatonotos vacillans,0.1905,not synonym,not synonym,Levenshtein,0.7
Jana eurymas,Psiloreta inconspicua,0.0952,not synonym,not synonym,Levenshtein,0.7
Xylorycta stereodesma,Eupterote permutata,0.2381,not synonym,not synonym,Levenshtein,0.7
Kintana ocellatula,Euclea interjecta,0.1667,not synonym,not synonym,Levenshtein,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.8095,synonym,synonym,Levenshtein,0.7
Euagra coelestina,Euagra interclusa,0.4706,not synonym,synonym,Levenshtein,0.7
Plectophila discalis,Acontia discalis,0.65,not synonym,synonym,Levenshtein,0.7
Creatonotos punctivitta,Thosea cervina,0.3043,not synonym,not synonym,Levenshtein,0.7
Liocrops semiprotrusa,Calligenia melitaula,0.2381,not synonym,not synonym,Levenshtein,0.7
Nordstromia vira,Eupterote ochripicta,0.2,not synonym,not synonym,Levenshtein,0.7
Cyme suavis,Cyclidia patulata,0.2353,not synonym,not synonym,Levenshtein,0.7
Stephensia cedronellae,Perittia lavandulae,0.3636,not synonym,synonym,Levenshtein,0.7
Cyme miltochristaemorpha,Choerotricha enunciativoides,0.1786,not synonym,not synonym,Levenshtein,0.7
Eloasa bombycoides,Phthonerodes leucomerata,0.125,not synonym,not synonym,Levenshtein,0.7
Aphendala unicolor,Dysschema iscariotes,0.15,not synonym,not synonym,Levenshtein,0.7
Oreta carnea,Brunia intersecta,0.3529,not synonym,not synonym,Levenshtein,0.7
Nordstromia siccifolia,Noctua luteicornis,0.3182,not synonym,not synonym,Levenshtein,0.7
Diaphora mendica,Neodrepta apheles,0.1176,not synonym,not synonym,Levenshtein,0.7
Oreta turpis,Oreta calida,0.5,not synonym,synonym,Levenshtein,0.7
Phiala nigrolineata,Poloma incompta,0.3684,not synonym,not synonym,Levenshtein,0.7
Eupterote patula,Heterogenea formosana,0.2857,not synonym,not synonym,Levenshtein,0.7
Eupterote hibisci,Cyligramma postreducta,0.1364,not synonym,not synonym,Levenshtein,0.7
Nordstromia sumatrana,Bocana tumidalis,0.2381,not synonym,not synonym,Levenshtein,0.7
Creatonotos gangis,Holstia unipunctella,0.05,not synonym,not synonym,Levenshtein,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.6667,not synonym,synonym,Levenshtein,0.7
Callindra nepos,Callimorpha eques,0.5294,not synonym,synonym,Levenshtein,0.7
Melinaria repanda,Thosea grandis,0.2353,not synonym,not synonym,Levenshtein,0.7
Stephensia cedronellae,Stenoglene similis,0.2727,not synonym,not synonym,Levenshtein,0.7
Elysius lavinia,Latoia parapuncta,0.2353,not synonym,not synonym,Levenshtein,0.7
Cophomantella furnaria,Lecithocera furnaria,0.5455,not synonym,synonym,Levenshtein,0.7
Euthyatira semicircularis,Bombycia griseor,0.24,not synonym,synonym,Levenshtein,0.7
Ischnopsis pilifera,Tethea albilinea,0.3158,not synonym,not synonym,Levenshtein,0.7
Elysius cingulata,Elysius pauper,0.5294,not synonym,synonym,Levenshtein,0.7
Cyme euprepioides,Hypoprepia euprepioides,0.6522,not synonym,synonym,Levenshtein,0.7
Epipsestis ornata,Palimpsestis duplaris,0.4762,not synonym,not synonym,Levenshtein,0.7
Dysschema tricolor,Parasa paeera,0.1111,not synonym,not synonym,Levenshtein,0.7
Stephensia abbreviatella,Palirisa burmanica,0.2917,not synonym,not synonym,Levenshtein,0.7
Dysschema tricolor,Oecophora subparallela,0.1818,not synonym,not synonym,Levenshtein,0.7
Bertula picta,Gymnelia stretchi,0.2353,not synonym,not synonym,Levenshtein,0.7
Trachydora capnopa,Argyresthia kuwayamella,0.2174,not synonym,not synonym,Levenshtein,0.7
Agnoea filiella,Borkhausenia filiella,0.5238,not synonym,synonym,Levenshtein,0.7
Agonoxena miniana,Sibine varia,0.2353,not synonym,not synonym,Levenshtein,0.7
Nemacerota alternata,Chrysoclista flavicapitella,0.2963,not synonym,not synonym,Levenshtein,0.7
Amphitorna confusata,Scopelodes palpalis,0.1,not synonym,not synonym,Levenshtein,0.7
Dysschema hypoxantha,Roeslerstammia aurocapitella,0.3214,not synonym,not synonym,Levenshtein,0.7
Bertula depressalis,Sitophora depressalis,0.619,not synonym,synonym,Levenshtein,0.7
Cyme phryctopa,Calligenia phryctopa,0.6,not synonym,synonym,Levenshtein,0.7
Drapetodes mitaria,Drapetodes vapida,0.7222,synonym,synonym,Levenshtein,0.7
Gymnelia flavitarsis,Drapetodes obliquifasciata,0.2308,not synonym,not synonym,Levenshtein,0.7
Cyme effasciata,Oglasa sambawana,0.1875,not synonym,not synonym,Levenshtein,0.7
Dysschema rosina,Chimabacche nolckenella,0.2174,not synonym,not synonym,Levenshtein,0.7
Euclystis insana,Asura cancellata,0.125,not synonym,not synonym,Levenshtein,0.7
Nephelimorpha argentilinea,Phyllalia ochrina,0.3077,not synonym,not synonym,Levenshtein,0.7
Bertula tespilalis,Plusia albosignata,0.1111,not synonym,synonym,Levenshtein,0.7
Cyme crocota,Parasa mutifascia,0.1176,not synonym,not synonym,Levenshtein,0.7
Nordstromia siccifolia,Cobanilla triumbrata,0.1818,not synonym,not synonym,Levenshtein,0.7
Stenoglene roseus,Stenoglene flavidior,0.55,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Achlya fuscomaculata,0.45,not synonym,synonym,Levenshtein,0.7
Kintana ocellatula,Kintana ocellata,0.8889,synonym,synonym,Levenshtein,0.7
Trachydora juengeri,Sindicola juengeri,0.5789,not synonym,synonym,Levenshtein,0.7
Agnoea pallidella,Chodda sordidula,0.3529,not synonym,not synonym,Levenshtein,0.7
Amphitorna albipuncta,Asura asuroides,0.2381,not synonym,not synonym,Levenshtein,0.7
Leucanopsis leucanina,Parasa excisa,0.3333,not synonym,not synonym,Levenshtein,0.7
Agnoea semifuscata,Pseudatemelia semifuscata,0.6,not synonym,synonym,Levenshtein,0.7
Icteritilema nyassana,Pusiola nyassana,0.5714,not synonym,synonym,Levenshtein,0.7
Tridrepana olivacea,Amphissa vacillans,0.1579,not synonym,not synonym,Levenshtein,0.7
Kurama galbanus,Asphalia galbanus,0.6471,not synonym,synonym,Levenshtein,0.7
Metathrinca loranthivora,Ptochoryctis loranthivora,0.6,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Lasiocampa theorini,0.2632,not synonym,not synonym,Levenshtein,0.7
Cyme euprepioides,Araeogyia phaeopasta,0.15,not synonym,not synonym,Levenshtein,0.7
Tetheella fluctuosa,Borkhausenia filiella,0.2381,not synonym,not synonym,Levenshtein,0.7
Dysschema dissimulata,Dysschema nigrodiscalis,0.5217,not synonym,synonym,Levenshtein,0.7
Phiala bistrigata,Syntomactis acrocyrta,0.2857,not synonym,not synonym,Levenshtein,0.7
Jana eurymas,Jana transvaalica,0.3529,not synonym,synonym,Levenshtein,0.7
Amphitorna olga,Neoreta olga,0.4667,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Pararhodia acuminalba,0.1905,not synonym,synonym,Levenshtein,0.7
Bida radiosella,Psecadia radiosella,0.6842,not synonym,synonym,Levenshtein,0.7
Microcolona phanarcha,Euproctis argentiflua,0.2381,not synonym,not synonym,Levenshtein,0.7
Catoryctis subparallela,Lyclene structa,0.2174,not synonym,not synonym,Levenshtein,0.7
Falcaria lacertinaria,Platypteryx lacertinaria,0.625,not synonym,synonym,Levenshtein,0.7
